query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
IOFJGDLB_02226	411483.FAEPRAA2165_03078	0.0	1292.0	COG1033@1|root,COG1033@2|Bacteria,1VSWA@1239|Firmicutes,247R6@186801|Clostridia,3WGDU@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K07003	-	-	-	-	ko00000	-	-	-	MMPL
IOFJGDLB_02227	411483.FAEPRAA2165_03079	0.0	960.0	COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,24A8K@186801|Clostridia,3WGGJ@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cellwall, score	-	-	-	ko:K01421	-	-	-	-	ko00000	-	-	-	-
IOFJGDLB_02237	411483.FAEPRAA2165_03093	1.15e-232	640.0	COG1175@1|root,COG1175@2|Bacteria,1TS63@1239|Firmicutes,2489M@186801|Clostridia,3WHS2@541000|Ruminococcaceae	2|Bacteria	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K02025,ko:K15771	ko02010,map02010	M00207,M00491	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2	-	-	BPD_transp_1
IOFJGDLB_02238	411483.FAEPRAA2165_03094	7.5e-183	511.0	COG0395@1|root,COG0395@2|Bacteria,1TS0R@1239|Firmicutes,248UX@186801|Clostridia,3WH4R@541000|Ruminococcaceae	2|Bacteria	P	Psort location CytoplasmicMembrane, score 10.00	-	-	-	ko:K02026	-	M00207	-	-	ko00000,ko00002,ko02000	3.A.1.1	-	-	BPD_transp_1
IOFJGDLB_02311	411483.FAEPRAA2165_02927	1.41e-169	473.0	COG0822@1|root,COG0822@2|Bacteria,1TQEQ@1239|Firmicutes,248ID@186801|Clostridia,3WGYK@541000|Ruminococcaceae	2|Bacteria	C	Psort location Cytoplasmic, score	BT0174	-	-	ko:K04488	-	-	-	-	ko00000	-	-	-	NifU_N
IOFJGDLB_02316	411483.FAEPRAA2165_02922	3.93e-99	292.0	COG1268@1|root,COG1268@2|Bacteria,1VAY6@1239|Firmicutes,24HTI@186801|Clostridia,3WRXS@541000|Ruminococcaceae	2|Bacteria	S	BioY family	bioY	-	-	ko:K03523	ko02010,map02010	M00581,M00582	-	-	ko00000,ko00001,ko00002,ko02000	2.A.88.1,2.A.88.2	-	-	BioY
IOFJGDLB_02331	411483.FAEPRAA2165_02906	1.02e-174	487.0	COG1010@1|root,COG1010@2|Bacteria,1TPJ7@1239|Firmicutes,247QS@186801|Clostridia,3WHE5@541000|Ruminococcaceae	2|Bacteria	H	Precorrin-3B	cobJ	-	2.1.1.131,2.1.1.133,2.1.1.271,2.1.1.272,3.7.1.12,6.3.5.10	ko:K02232,ko:K05934,ko:K05936,ko:K13541,ko:K21479	ko00860,ko01100,map00860,map01100	M00122	R05180,R05181,R05225,R05809,R05810,R07772,R11580	RC00003,RC00010,RC01293,RC01294,RC01302,RC01545,RC02049,RC02097,RC03471,RC03479	ko00000,ko00001,ko00002,ko01000	-	-	-	CbiC,TP_methylase
IOFJGDLB_02333	411483.FAEPRAA2165_02904	6.2e-284	776.0	COG2241@1|root,COG2242@1|root,COG2241@2|Bacteria,COG2242@2|Bacteria,1TS3H@1239|Firmicutes,2483G@186801|Clostridia,3WGQY@541000|Ruminococcaceae	2|Bacteria	H	Precorrin-6Y C5,15-methyltransferase (Decarboxylating), CbiT subunit	cbiT	-	2.1.1.132,2.1.1.196,2.1.1.289	ko:K00595,ko:K02191,ko:K03399	ko00860,ko01100,map00860,map01100	-	R05149,R05813,R07774,R07775	RC00003,RC01279,RC02052,RC02053,RC02054	ko00000,ko00001,ko01000	-	-	iHN637.CLJU_RS15725	CbiJ,MTS,Methyltransf_31,Methyltransf_4,PCMT,TP_methylase
IOFJGDLB_02368	411483.FAEPRAA2165_02863	1.78e-145	409.0	COG1435@1|root,COG1435@2|Bacteria,1TRVM@1239|Firmicutes,24CVH@186801|Clostridia,3WNBN@541000|Ruminococcaceae	2|Bacteria	F	thymidine kinase	tdk	GO:0003674,GO:0003824,GO:0004797,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006213,GO:0006259,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009120,GO:0009123,GO:0009124,GO:0009157,GO:0009162,GO:0009165,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0018130,GO:0019136,GO:0019205,GO:0019206,GO:0019438,GO:0019637,GO:0034641,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046104,GO:0046125,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0090304,GO:0090407,GO:1901135,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1901657	2.7.1.21	ko:K00857	ko00240,ko00983,ko01100,map00240,map00983,map01100	-	R01567,R02099,R08233	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	iAF1260.b1238,iBWG_1329.BWG_1065,iECDH10B_1368.ECDH10B_1298,iECDH1ME8569_1439.ECDH1ME8569_1176,iEcDH1_1363.EcDH1_2411,iJO1366.b1238,iJR904.b1238,iPC815.YPO2176,iY75_1357.Y75_RS06470	TK
IOFJGDLB_02602	411483.FAEPRAA2165_00961	0.0	1286.0	COG0171@1|root,COG0388@1|root,COG0171@2|Bacteria,COG0388@2|Bacteria,1TQ38@1239|Firmicutes,2484Z@186801|Clostridia,3WH2R@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source	nadE	GO:0003674,GO:0003824,GO:0003952,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008795,GO:0009058,GO:0009108,GO:0009117,GO:0009165,GO:0009435,GO:0009987,GO:0016020,GO:0016874,GO:0016879,GO:0016880,GO:0016884,GO:0018130,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019637,GO:0019674,GO:0030312,GO:0034641,GO:0034654,GO:0040007,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046496,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0071944,GO:0072524,GO:0072525,GO:0090407,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	6.3.1.5,6.3.5.1	ko:K01916,ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00189,R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase,NAD_synthase
IOFJGDLB_02616	411483.FAEPRAA2165_00940	4.24e-247	678.0	COG0016@1|root,COG0016@2|Bacteria,1TPFW@1239|Firmicutes,2486E@186801|Clostridia,3WGWV@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009328,GO:0009987,GO:0010467,GO:0016020,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0032991,GO:0034641,GO:0034645,GO:0034660,GO:0040007,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576,GO:1902494	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iAF987.Gmet_1415,iJN746.PP_2469,iSSON_1240.SSON_1444,iYL1228.KPN_02176	Phe_tRNA-synt_N,tRNA-synt_2d
IOFJGDLB_02737	411483.FAEPRAA2165_00795	1.4e-241	665.0	COG0568@1|root,COG0568@2|Bacteria,1TPD6@1239|Firmicutes,2481I@186801|Clostridia,3WGMV@541000|Ruminococcaceae	2|Bacteria	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released. This sigma factor is the primary sigma factor during exponential growth	sigA	-	-	ko:K03086	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r1_1,Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
IOFJGDLB_02742	411483.FAEPRAA2165_00788	0.0	1360.0	COG0480@1|root,COG0480@2|Bacteria,1TPF9@1239|Firmicutes,247VN@186801|Clostridia,3WGEG@541000|Ruminococcaceae	2|Bacteria	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
IOFJGDLB_02760	411483.FAEPRAA2165_00770	4.1e-310	845.0	COG0153@1|root,COG0153@2|Bacteria,1TPD0@1239|Firmicutes,247U8@186801|Clostridia,3WHNU@541000|Ruminococcaceae	2|Bacteria	G	Belongs to the GHMP kinase family	galK	-	2.7.1.6	ko:K00849	ko00052,ko00520,ko01100,map00052,map00520,map01100	M00554,M00632	R01092	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	GHMP_kinases_C,GHMP_kinases_N,GalKase_gal_bdg
IOFJGDLB_02842	411483.FAEPRAA2165_01265	1.7e-117	336.0	COG1763@1|root,COG1763@2|Bacteria,1VFA0@1239|Firmicutes,24IYN@186801|Clostridia,3WKCP@541000|Ruminococcaceae	2|Bacteria	H	Molybdopterin-guanine dinucleotide biosynthesis protein	mobB	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363	2.10.1.1,2.7.7.77	ko:K02379,ko:K03750,ko:K03752,ko:K03753,ko:K13818	ko00790,ko01100,map00790,map01100	-	R09735,R11581	RC03462	ko00000,ko00001,ko01000	-	-	iB21_1397.B21_03691,iBWG_1329.BWG_3527,iECBD_1354.ECBD_4174,iECDH1ME8569_1439.ECDH1ME8569_3728,iEcDH1_1363.EcDH1_4130,iJO1366.b3856,iSbBS512_1146.SbBS512_E4328,iY75_1357.Y75_RS17805	MoCF_biosynth,MobB,MoeA_C,MoeA_N,NTP_transf_3
IOFJGDLB_02843	411483.FAEPRAA2165_01264	7.68e-254	695.0	COG0303@1|root,COG0303@2|Bacteria,1TP7F@1239|Firmicutes,247TZ@186801|Clostridia,3WI4Q@541000|Ruminococcaceae	2|Bacteria	H	Psort location Cytoplasmic, score	moeA2	-	-	-	-	-	-	-	-	-	-	-	MoCF_biosynth
IOFJGDLB_02864	411483.FAEPRAA2165_01240	0.0	1285.0	COG0465@1|root,COG0465@2|Bacteria,1TPTV@1239|Firmicutes,247WQ@186801|Clostridia,3WG86@541000|Ruminococcaceae	2|Bacteria	O	Acts as a processive, ATP-dependent zinc metallopeptidase for both cytoplasmic and membrane proteins. Plays a role in the quality control of integral membrane proteins	ftsH	GO:0003674,GO:0003824,GO:0004176,GO:0005575,GO:0005623,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009056,GO:0009057,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019538,GO:0030163,GO:0030428,GO:0032502,GO:0042623,GO:0043170,GO:0043934,GO:0044238,GO:0044464,GO:0070011,GO:0071704,GO:0140096,GO:1901564,GO:1901565,GO:1901575	-	ko:K03798	-	M00742	-	-	ko00000,ko00002,ko01000,ko01002,ko03110	-	-	-	AAA,FtsH_ext,Peptidase_M41
IOFJGDLB_02877	411483.FAEPRAA2165_01148	1.43e-69	210.0	COG0718@1|root,COG0718@2|Bacteria,1VA1S@1239|Firmicutes,24MXH@186801|Clostridia,3WJW1@541000|Ruminococcaceae	2|Bacteria	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	yaaK	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
IOFJGDLB_02878	411483.FAEPRAA2165_01147	4.38e-140	395.0	COG0353@1|root,COG0353@2|Bacteria,1TR87@1239|Firmicutes,2487H@186801|Clostridia,3WHNZ@541000|Ruminococcaceae	2|Bacteria	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO	recR	GO:0000731,GO:0006139,GO:0006259,GO:0006281,GO:0006302,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0009987,GO:0018130,GO:0019438,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0090304,GO:1901360,GO:1901362,GO:1901576	-	ko:K06187	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	HHH,RecR,Toprim_4
IOFJGDLB_02955	411483.FAEPRAA2165_03374	3.03e-184	512.0	COG1126@1|root,COG1126@2|Bacteria,1TNYD@1239|Firmicutes,247QZ@186801|Clostridia,3WH9D@541000|Ruminococcaceae	2|Bacteria	E	ABC transporter, ATP-binding protein	glnQ	-	3.6.3.21	ko:K01990,ko:K02028,ko:K09810,ko:K17063	ko02010,map02010	M00236,M00254,M00255,M00587	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.125,3.A.1.3,3.A.1.3.12	-	-	ABC_tran
JJPAJLGL_01481	411483.FAEPRAA2165_00175	1.12e-207	573.0	COG4286@1|root,COG4286@2|Bacteria,1V2PW@1239|Firmicutes,248SR@186801|Clostridia,3WJFD@541000|Ruminococcaceae	2|Bacteria	S	Uncharacterised protein family (UPF0160)	-	-	-	-	-	-	-	-	-	-	-	-	UPF0160
IOFJGDLB_02884	411483.FAEPRAA2165_03449	1.32e-210	583.0	COG1686@1|root,COG1686@2|Bacteria,1TQ8M@1239|Firmicutes,24AQE@186801|Clostridia,3WGMZ@541000|Ruminococcaceae	2|Bacteria	M	Belongs to the peptidase S11 family	dacC	-	3.4.16.4	ko:K07258	ko00550,ko01100,map00550,map01100	-	-	-	ko00000,ko00001,ko01000,ko01002,ko01011	-	-	-	PBP5_C,Peptidase_S11
IOFJGDLB_02139	411483.FAEPRAA2165_02972	8.07e-163	455.0	COG0745@1|root,COG0745@2|Bacteria,1TQ0D@1239|Firmicutes,248WX@186801|Clostridia,3WIJ0@541000|Ruminococcaceae	2|Bacteria	KT	Transcriptional regulatory protein, C terminal	spaR	-	-	ko:K20488	ko02020,ko02024,map02020,map02024	M00816	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Trans_reg_C
IOFJGDLB_02361	411483.FAEPRAA2165_02873	2.77e-114	327.0	2DMNS@1|root,32SQE@2|Bacteria,1VDD5@1239|Firmicutes,24Q5C@186801|Clostridia,3WQDG@541000|Ruminococcaceae	2|Bacteria	S	Psort location	-	-	-	-	-	-	-	-	-	-	-	-	-
IOFJGDLB_01232	411483.FAEPRAA2165_00362	1.27e-141	399.0	COG1853@1|root,COG1853@2|Bacteria,1V1EA@1239|Firmicutes,24FWS@186801|Clostridia,3WIF0@541000|Ruminococcaceae	2|Bacteria	S	Flavin reductase-like protein	flr	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
IOFJGDLB_01548	411483.FAEPRAA2165_00002	2.08e-151	425.0	COG3757@1|root,COG3757@2|Bacteria,1V2DN@1239|Firmicutes,24GK3@186801|Clostridia,3WJ2V@541000|Ruminococcaceae	2|Bacteria	M	hydrolase, family 25	-	-	-	-	-	-	-	-	-	-	-	-	CHAP,CW_7,Glyco_hydro_25,LysM,Peptidase_M15_3
IOFJGDLB_01345	411483.FAEPRAA2165_00508	2.76e-245	676.0	COG0860@1|root,COG0860@2|Bacteria,1TSFS@1239|Firmicutes,2488U@186801|Clostridia,3WGV1@541000|Ruminococcaceae	2|Bacteria	M	stage II sporulation protein P	spoIIP	-	-	ko:K06385	-	-	-	-	ko00000	-	-	-	SpoIIP
IOFJGDLB_02587	411483.FAEPRAA2165_00978	2.71e-235	647.0	COG1216@1|root,COG1216@2|Bacteria,1VATJ@1239|Firmicutes,24H9J@186801|Clostridia,3WJ38@541000|Ruminococcaceae	2|Bacteria	S	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
IOFJGDLB_02592	411483.FAEPRAA2165_00973	0.0	905.0	COG2244@1|root,COG2244@2|Bacteria,1TP7R@1239|Firmicutes,24AD0@186801|Clostridia,3WIM3@541000|Ruminococcaceae	2|Bacteria	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt,Polysacc_synt_C
IOFJGDLB_00174	411483.FAEPRAA2165_02416	1.66e-67	204.0	COG1695@1|root,COG1695@2|Bacteria,1V9XX@1239|Firmicutes,24RE5@186801|Clostridia,3WK2V@541000|Ruminococcaceae	2|Bacteria	K	Transcriptional regulator PadR-like family	-	-	-	-	-	-	-	-	-	-	-	-	PadR
IOFJGDLB_02473	411483.FAEPRAA2165_01108	1.09e-223	616.0	COG0523@1|root,COG0523@2|Bacteria,1TQRE@1239|Firmicutes,24B0I@186801|Clostridia,3WG9A@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	yeiR	GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0008270,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017111,GO:0043167,GO:0043169,GO:0046872,GO:0046914	-	-	-	-	-	-	-	-	-	-	CobW_C,cobW
IOFJGDLB_02141	411483.FAEPRAA2165_02974	5.85e-224	616.0	COG1305@1|root,COG1305@2|Bacteria,1VN4S@1239|Firmicutes,24MXJ@186801|Clostridia,3WR5Y@541000|Ruminococcaceae	2|Bacteria	E	Transglutaminase-like	-	-	2.3.2.13	ko:K22452	-	-	-	-	ko00000,ko01000	-	-	-	DUF3488,TPR_19,TPR_8,Transglut_core
IOFJGDLB_02539	411483.FAEPRAA2165_01034	1.14e-171	479.0	COG4200@1|root,COG4200@2|Bacteria,1TSD5@1239|Firmicutes,24DU9@186801|Clostridia,3WJ80@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K20461	ko02010,map02010	M00813	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.124.3,3.A.1.124.4,3.A.1.124.5	-	-	ABC2_membrane_4
IOFJGDLB_01827	411483.FAEPRAA2165_02757	5.88e-93	273.0	2CHRH@1|root,2ZES1@2|Bacteria,1W4VA@1239|Firmicutes,257KM@186801|Clostridia,3WRBD@541000|Ruminococcaceae	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
IOFJGDLB_00173	411483.FAEPRAA2165_02417	1.33e-120	344.0	2DN4N@1|root,32UIA@2|Bacteria,1VA2T@1239|Firmicutes,24JJM@186801|Clostridia,3WJZR@541000|Ruminococcaceae	2|Bacteria	S	Protein of unknown function (DUF2812)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2812
IOFJGDLB_02589	411483.FAEPRAA2165_00976	4.53e-286	780.0	2DTRN@1|root,32UVS@2|Bacteria,1VE48@1239|Firmicutes,24PUX@186801|Clostridia,3WQTZ@541000|Ruminococcaceae	2|Bacteria	S	EpsG family	-	-	-	-	-	-	-	-	-	-	-	-	EpsG
IOFJGDLB_02849	411483.FAEPRAA2165_01258	3.8e-07	51.2	COG3842@1|root,COG3842@2|Bacteria,1TQ18@1239|Firmicutes,24AEK@186801|Clostridia,3WGIR@541000|Ruminococcaceae	2|Bacteria	E	ABC transporter	modC	-	3.6.3.29	ko:K02017	ko02010,map02010	M00189	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.8	-	-	ABC_tran
IOFJGDLB_00347	411483.FAEPRAA2165_01591	0.0	1531.0	COG1529@1|root,COG1529@2|Bacteria,1TP7U@1239|Firmicutes,248BV@186801|Clostridia,3WHIV@541000|Ruminococcaceae	2|Bacteria	C	Psort location CytoplasmicMembrane, score	xdhD	-	1.17.1.4	ko:K00087,ko:K12528	ko00230,ko00450,ko01100,ko01120,map00230,map00450,map01100,map01120	M00546	R01768,R02103,R07229	RC00143,RC02420	ko00000,ko00001,ko00002,ko01000	-	-	-	Ald_Xan_dh_C,Ald_Xan_dh_C2
IOFJGDLB_00371	411483.FAEPRAA2165_01560	0.0	984.0	COG0642@1|root,COG2205@2|Bacteria,1UK9G@1239|Firmicutes,25FRF@186801|Clostridia,3WRIN@541000|Ruminococcaceae	2|Bacteria	T	His Kinase A (phosphoacceptor) domain	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c
IOFJGDLB_00498	411483.FAEPRAA2165_02135	2.17e-237	653.0	COG1597@1|root,COG1597@2|Bacteria,1V1DP@1239|Firmicutes,25CN2@186801|Clostridia,3WIT5@541000|Ruminococcaceae	2|Bacteria	I	Lipid kinase, YegS Rv2252 BmrU family	-	-	-	-	-	-	-	-	-	-	-	-	DAGK_cat
IOFJGDLB_01432	411483.FAEPRAA2165_00610	2.12e-296	808.0	COG0787@1|root,COG0787@2|Bacteria,1TNYY@1239|Firmicutes,2480T@186801|Clostridia,3WGQU@541000|Ruminococcaceae	2|Bacteria	M	Catalyzes the interconversion of L-alanine and D- alanine. May also act on other amino acids	alr	-	5.1.1.1	ko:K01775	ko00473,ko01100,ko01502,map00473,map01100,map01502	-	R00401	RC00285	ko00000,ko00001,ko01000,ko01011	-	-	-	Ala_racemase_C,Ala_racemase_N
IOFJGDLB_00545	411483.FAEPRAA2165_02194	0.0	1077.0	COG0515@1|root,COG2815@1|root,COG0515@2|Bacteria,COG2815@2|Bacteria,1V4RJ@1239|Firmicutes,24IFN@186801|Clostridia,3WGT2@541000|Ruminococcaceae	2|Bacteria	KLT	PASTA domain protein	-	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PASTA,Pkinase,zinc_ribbon_2
IOFJGDLB_00668	411483.FAEPRAA2165_01427	0.0	909.0	COG2211@1|root,COG2211@2|Bacteria,1TRA5@1239|Firmicutes,24ABB@186801|Clostridia,3WNFC@541000|Ruminococcaceae	2|Bacteria	G	MFS/sugar transport protein	-	-	-	ko:K03292	-	-	-	-	ko00000	2.A.2	-	-	MFS_2
IOFJGDLB_00947	411483.FAEPRAA2165_01751	7.56e-205	565.0	COG0084@1|root,COG0084@2|Bacteria,1TNY1@1239|Firmicutes,248HE@186801|Clostridia,3WGAW@541000|Ruminococcaceae	2|Bacteria	L	Hydrolase, TatD family	yabD	-	-	ko:K03424	-	-	-	-	ko00000,ko01000	-	-	-	TatD_DNase
IOFJGDLB_01062	411483.FAEPRAA2165_03205	1.98e-54	171.0	2E5VW@1|root,330JY@2|Bacteria,1VEZ5@1239|Firmicutes,24R14@186801|Clostridia,3WKHQ@541000|Ruminococcaceae	2|Bacteria	S	H( )-transporting two-sector ATPase subunit H.a (A-type ATP synthase) K02121	-	-	-	-	-	-	-	-	-	-	-	-	-
IOFJGDLB_02229	411483.FAEPRAA2165_03082	1.45e-97	284.0	COG3610@1|root,COG3610@2|Bacteria,1V6P0@1239|Firmicutes,24R80@186801|Clostridia,3WM0F@541000|Ruminococcaceae	2|Bacteria	S	Threonine/Serine exporter, ThrE	-	-	-	-	-	-	-	-	-	-	-	-	ThrE_2
IOFJGDLB_02495	411483.FAEPRAA2165_01082	2.54e-162	460.0	COG1312@1|root,COG1312@2|Bacteria,1TP5F@1239|Firmicutes,247RB@186801|Clostridia,3WGRF@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the dehydration of D-mannonate	uxuA	GO:0003674,GO:0003824,GO:0005488,GO:0005506,GO:0005975,GO:0005996,GO:0006063,GO:0006064,GO:0006082,GO:0008150,GO:0008152,GO:0008198,GO:0008927,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019585,GO:0019752,GO:0030145,GO:0032787,GO:0042839,GO:0042840,GO:0043167,GO:0043169,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046365,GO:0046395,GO:0046872,GO:0046914,GO:0071704,GO:0072329,GO:1901575	4.2.1.8	ko:K01686	ko00040,ko01100,map00040,map01100	M00061	R05606	RC00543	ko00000,ko00001,ko00002,ko01000	-	-	-	UxuA
IOFJGDLB_02532	411483.FAEPRAA2165_01041	4.4e-217	601.0	COG2868@1|root,COG2868@2|Bacteria	2|Bacteria	J	Cysteine protease Prp	ysxB	-	-	ko:K07584	-	-	-	-	ko00000	-	-	-	Peptidase_Prp
