query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
HACLHHAG_01709	657322.FPR_09110	4.78e-22	85.5	COG0230@1|root,COG0230@2|Bacteria,1VK90@1239|Firmicutes,24UGN@186801|Clostridia,3WM8B@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the bacterial ribosomal protein bL34 family	rpmH	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0019538,GO:0022625,GO:0022626,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02914	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L34
HACLHHAG_01720	411483.FAEPRAA2165_00270	7.91e-171	480.0	COG1192@1|root,COG1192@2|Bacteria,1TP8S@1239|Firmicutes,2488C@186801|Clostridia,3WGTZ@541000|Ruminococcaceae	2|Bacteria	D	CobQ CobB MinD ParA nucleotide binding domain	soj	GO:0008150,GO:0022603,GO:0042173,GO:0042174,GO:0043937,GO:0043939,GO:0045595,GO:0045596,GO:0048519,GO:0048523,GO:0050789,GO:0050793,GO:0050794,GO:0051093,GO:0065007	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	AAA_31
HACLHHAG_01745	718252.FP2_20480	9.43e-132	375.0	2E1BB@1|root,32AJH@2|Bacteria,1V8VB@1239|Firmicutes,24K6A@186801|Clostridia,3WPQM@541000|Ruminococcaceae	2|Bacteria	S	Domain of unknown function (DUF4194)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4194
HACLHHAG_01915	718252.FP2_23020	2.97e-37	125.0	COG4224@1|root,COG4224@2|Bacteria,1TUAX@1239|Firmicutes,24QS9@186801|Clostridia,3WMRQ@541000|Ruminococcaceae	2|Bacteria	S	Bacterial protein of unknown function (DUF896)	ynzC	-	-	-	-	-	-	-	-	-	-	-	DUF896
HACLHHAG_01968	718252.FP2_23270	1.6e-215	593.0	COG3717@1|root,COG3717@2|Bacteria,1TP4X@1239|Firmicutes,24A00@186801|Clostridia,3WGGI@541000|Ruminococcaceae	2|Bacteria	G	Catalyzes the isomerization of 5-dehydro-4-deoxy-D- glucuronate to 3-deoxy-D-glycero-2,5-hexodiulosonate	kduI	-	5.3.1.17	ko:K01815	ko00040,map00040	-	R04383	RC00541	ko00000,ko00001,ko01000	-	-	-	KduI
HACLHHAG_01970	718252.FP2_23290	8.09e-235	645.0	COG0800@1|root,COG0800@2|Bacteria,1TS0F@1239|Firmicutes,248GA@186801|Clostridia,3WHMB@541000|Ruminococcaceae	2|Bacteria	G	2-dehydro-3-deoxyphosphogluconate aldolase 4-hydroxy-2-oxoglutarate aldolase	eda	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464	4.1.2.14,4.1.3.42	ko:K01625	ko00030,ko00630,ko01100,ko01120,ko01200,map00030,map00630,map01100,map01120,map01200	M00008,M00061,M00308,M00631	R00470,R05605	RC00307,RC00308,RC00435	ko00000,ko00001,ko00002,ko01000	-	-	-	Aldolase
HACLHHAG_01976	718252.FP2_23350	0.0	978.0	COG2721@1|root,COG2721@2|Bacteria,1TPTX@1239|Firmicutes,24AEC@186801|Clostridia,3WI70@541000|Ruminococcaceae	2|Bacteria	G	SAF domain protein	uxaA	-	4.2.1.7	ko:K01685,ko:K16850	ko00040,ko01100,map00040,map01100	M00631	R01540	RC00543	ko00000,ko00001,ko00002,ko01000	-	-	-	GD_AH_C,SAF
HACLHHAG_02013	657322.FPR_29730	0.0	1375.0	COG0480@1|root,COG0480@2|Bacteria,1TPF9@1239|Firmicutes,247VN@186801|Clostridia,3WGEG@541000|Ruminococcaceae	2|Bacteria	J	Catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post- translocational (POST) state as the newly formed A-site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome	fusA	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016020,GO:0019538,GO:0030312,GO:0034641,GO:0034645,GO:0040007,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02355	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2
HACLHHAG_02085	718252.FP2_20970	0.0	1117.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia,3WHK7@541000|Ruminococcaceae	2|Bacteria	V	ABC-type multidrug transport system, ATPase and permease components	MdlB	-	-	ko:K06147,ko:K18890	ko02010,map02010	M00707	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.106,3.A.1.106.13,3.A.1.106.5,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
HACLHHAG_02086	411483.FAEPRAA2165_00725	0.0	933.0	COG1132@1|root,COG1132@2|Bacteria,1TP0B@1239|Firmicutes,247Q0@186801|Clostridia,3WGRP@541000|Ruminococcaceae	2|Bacteria	V	ABC-type multidrug transport system, ATPase and permease components	mdlA	-	-	ko:K02021,ko:K06148,ko:K18216,ko:K18889	ko02010,map02010	M00635,M00707	-	-	ko00000,ko00001,ko00002,ko01504,ko02000	3.A.1,3.A.1.106,3.A.1.106.13,3.A.1.106.5,3.A.1.110,3.A.1.112,3.A.1.113,3.A.1.117,3.A.1.21	-	-	ABC_membrane,ABC_tran
HACLHHAG_02115	718252.FP2_21110	2.79e-75	224.0	COG0537@1|root,COG0537@2|Bacteria,1V9ZJ@1239|Firmicutes,24JCW@186801|Clostridia,3WJJW@541000|Ruminococcaceae	2|Bacteria	FG	Psort location Cytoplasmic, score	hit	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006522,GO:0006524,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009063,GO:0009078,GO:0009080,GO:0009987,GO:0016054,GO:0016787,GO:0016810,GO:0016811,GO:0019478,GO:0019752,GO:0043436,GO:0043530,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046144,GO:0046395,GO:0046416,GO:0046436,GO:0055130,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1901605,GO:1901606	2.1.1.226,2.1.1.227	ko:K02503,ko:K06442	-	-	-	-	ko00000,ko01000,ko03009,ko04147	-	-	-	HIT
HACLHHAG_02360	718252.FP2_05550	4.09e-251	691.0	COG0750@1|root,COG0750@2|Bacteria,1TPMC@1239|Firmicutes,247MT@186801|Clostridia,3WGQW@541000|Ruminococcaceae	2|Bacteria	M	Metalloprotease	rseP	-	-	ko:K11749	ko02024,ko04112,map02024,map04112	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	PDZ_2,Peptidase_M50
HACLHHAG_02404	411483.FAEPRAA2165_00925	0.0	1266.0	COG0556@1|root,COG0556@2|Bacteria,1TPKB@1239|Firmicutes,247P7@186801|Clostridia,3WGH5@541000|Ruminococcaceae	2|Bacteria	L	damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage	uvrB	-	-	ko:K03702,ko:K08999	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	Helicase_C,ResIII,UVR,UvrB
HACLHHAG_02563	411483.FAEPRAA2165_00777	8.8e-113	331.0	COG0428@1|root,COG0428@2|Bacteria,1TP7J@1239|Firmicutes,247Q2@186801|Clostridia,3WG7F@541000|Ruminococcaceae	2|Bacteria	P	Metal cation transporter, ZIP family	-	-	-	ko:K07238	-	-	-	-	ko00000,ko02000	2.A.5.5	-	-	Zip
HACLHHAG_02567	718252.FP2_09640	8.11e-212	587.0	COG0472@1|root,COG0472@2|Bacteria,1TP8W@1239|Firmicutes,247S7@186801|Clostridia,3WGWB@541000|Ruminococcaceae	2|Bacteria	M	Glycosyl transferase family 4	mraY	-	2.7.8.13	ko:K01000	ko00550,ko01100,ko01502,map00550,map01100,map01502	-	R05629,R05630	RC00002,RC02753	ko00000,ko00001,ko01000,ko01011	9.B.146	-	-	Glycos_transf_4,MraY_sig1
HACLHHAG_00568	718252.FP2_02740	1.28e-161	457.0	COG0614@1|root,COG4822@1|root,COG0614@2|Bacteria,COG4822@2|Bacteria,1UK9K@1239|Firmicutes,25FRK@186801|Clostridia,3WJHV@541000|Ruminococcaceae	2|Bacteria	HP	small periplasmic lipoprotein	cbiK	-	4.99.1.3	ko:K02016,ko:K02190	ko00860,ko01100,ko02010,map00860,map01100,map02010	M00240	R05807	RC01012	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.14	-	-	CbiK,Peripla_BP_2
HACLHHAG_00618	718252.FP2_15570	1.38e-253	695.0	COG0444@1|root,COG0444@2|Bacteria,1TP6E@1239|Firmicutes,247NN@186801|Clostridia,3WGTC@541000|Ruminococcaceae	2|Bacteria	P	Belongs to the ABC transporter superfamily	oppD	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.24	ko:K02031,ko:K02032,ko:K15583,ko:K15587	ko01501,ko02010,ko02024,map01501,map02010,map02024	M00239,M00439,M00440	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.5,3.A.1.5.1,3.A.1.5.18,3.A.1.5.19,3.A.1.5.25	-	-	ABC_tran,oligo_HPY
HACLHHAG_00697	748224.HMPREF9436_03175	9.52e-71	219.0	COG1191@1|root,COG1191@2|Bacteria,1VZE1@1239|Firmicutes,25442@186801|Clostridia,3WQK3@541000|Ruminococcaceae	2|Bacteria	K	Psort location Cytoplasmic, score 8.96	-	-	-	ko:K03091	-	-	-	-	ko00000,ko03021	-	-	-	Sigma70_r2,Sigma70_r4
HACLHHAG_01792	718252.FP2_05860	0.0	1026.0	COG0515@1|root,COG2815@1|root,COG0515@2|Bacteria,COG2815@2|Bacteria,1V4RJ@1239|Firmicutes,24IFN@186801|Clostridia,3WGT2@541000|Ruminococcaceae	2|Bacteria	KLT	PASTA domain protein	-	-	2.7.11.1	ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PASTA,Pkinase,zinc_ribbon_2
HACLHHAG_00044	718252.FP2_15030	0.0	893.0	COG0642@1|root,COG3850@1|root,COG2205@2|Bacteria,COG3850@2|Bacteria,1V10X@1239|Firmicutes,24P7E@186801|Clostridia,3WGC1@541000|Ruminococcaceae	2|Bacteria	T	ATPase histidine kinase DNA gyrase B HSP90 domain protein	phoR5	-	2.7.13.3	ko:K18143	ko01501,map01501	M00649,M00655	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko01504,ko02022	-	-	-	HAMP,HATPase_c,HisKA
HACLHHAG_00515	718252.FP2_02190	0.0	1379.0	COG0550@1|root,COG0550@2|Bacteria,1TPUS@1239|Firmicutes,248MG@186801|Clostridia,3WGDZ@541000|Ruminococcaceae	2|Bacteria	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topA	-	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom
HACLHHAG_01457	718252.FP2_30320	1.38e-223	615.0	COG0196@1|root,COG0196@2|Bacteria,1TPKS@1239|Firmicutes,2484A@186801|Clostridia,3WJFU@541000|Ruminococcaceae	2|Bacteria	H	Belongs to the ribF family	ribF	-	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS06310	FAD_syn,Flavokinase
HACLHHAG_00147	718252.FP2_10510	3.18e-153	430.0	COG2755@1|root,COG2755@2|Bacteria,1V49F@1239|Firmicutes,24D1K@186801|Clostridia,3WJHA@541000|Ruminococcaceae	2|Bacteria	E	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_GDSL_2
HACLHHAG_00169	718252.FP2_11240	0.0	2246.0	COG1197@1|root,COG1197@2|Bacteria,1TPF1@1239|Firmicutes,248D8@186801|Clostridia,3WGVW@541000|Ruminococcaceae	2|Bacteria	L	Couples transcription and DNA repair by recognizing RNA polymerase (RNAP) stalled at DNA lesions. Mediates ATP-dependent release of RNAP and its truncated transcript from the DNA, and recruitment of nucleotide excision repair machinery to the damaged site	mfd	-	-	ko:K03723	ko03420,map03420	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	CarD_CdnL_TRCF,DEAD,Helicase_C,TRCF
HACLHHAG_00072	411483.FAEPRAA2165_02843	4.12e-60	184.0	COG0185@1|root,COG0185@2|Bacteria,1V6CX@1239|Firmicutes,24JN3@186801|Clostridia,3WJ9F@541000|Ruminococcaceae	2|Bacteria	J	Protein S19 forms a complex with S13 that binds strongly to the 16S ribosomal RNA	rpsS	GO:0000028,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02965	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S19
HACLHHAG_00073	718252.FP2_14740	2.43e-202	559.0	COG0090@1|root,COG0090@2|Bacteria,1TP9X@1239|Firmicutes,247XY@186801|Clostridia,3WGQK@541000|Ruminococcaceae	2|Bacteria	J	One of the primary rRNA binding proteins. Required for association of the 30S and 50S subunits to form the 70S ribosome, for tRNA binding and peptide bond formation. It has been suggested to have peptidyltransferase activity	rplB	GO:0000027,GO:0002181,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0005886,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016020,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046872,GO:0046914,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0071944,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02886	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L2,Ribosomal_L2_C
HACLHHAG_00089	411483.FAEPRAA2165_02502	2.94e-123	355.0	COG0347@1|root,COG0347@2|Bacteria,1V20Y@1239|Firmicutes,24G40@186801|Clostridia,3WKCD@541000|Ruminococcaceae	2|Bacteria	K	Belongs to the P(II) protein family	-	-	-	ko:K04752	-	-	-	-	ko00000	-	-	-	P-II
HACLHHAG_00103	411483.FAEPRAA2165_00713	7.28e-51	161.0	29GWS@1|root,303UH@2|Bacteria,1TV9P@1239|Firmicutes,25A3V@186801|Clostridia,3WR4T@541000|Ruminococcaceae	2|Bacteria	S	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	-	-	-	-	-	-	-	-	-	-	-	-	ATPase_gene1
HACLHHAG_00239	718252.FP2_12110	1.93e-241	662.0	COG0667@1|root,COG0667@2|Bacteria,1TPIY@1239|Firmicutes,24AVD@186801|Clostridia,3WRII@541000|Ruminococcaceae	2|Bacteria	C	Aldo/keto reductase family	ydjG	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016614,GO:0016616,GO:0019170,GO:0055114	-	ko:K18471	ko00640,map00640	-	R10718	RC00739	ko00000,ko00001,ko01000	-	-	-	Aldo_ket_red
HACLHHAG_00277	718252.FP2_12540	0.0	978.0	COG0642@1|root,COG5000@1|root,COG2205@2|Bacteria,COG5000@2|Bacteria,1V10X@1239|Firmicutes,24P7E@186801|Clostridia,3WSMC@541000|Ruminococcaceae	2|Bacteria	T	HAMP (Histidine kinases, Adenylyl cyclases, Methyl binding proteins, Phosphatases) domain	-	-	2.7.13.3	ko:K07636,ko:K07769	ko02020,map02020	M00434,M00466	-	-	ko00000,ko00001,ko00002,ko01000,ko01001,ko02022	-	-	-	HAMP,HATPase_c,HisKA
HACLHHAG_00293	718252.FP2_13440	5.37e-271	741.0	COG0012@1|root,COG0012@2|Bacteria,1TPRK@1239|Firmicutes,2482Z@186801|Clostridia,3WG9I@541000|Ruminococcaceae	2|Bacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
HACLHHAG_00306	718252.FP2_13570	3.41e-190	528.0	COG1028@1|root,COG1028@2|Bacteria,1TPZ8@1239|Firmicutes,24903@186801|Clostridia,3WHXZ@541000|Ruminococcaceae	2|Bacteria	IQ	Psort location Cytoplasmic, score	idnO	-	1.1.1.69	ko:K00046	-	-	-	-	ko00000,ko01000	-	-	-	adh_short_C2
HACLHHAG_00362	748224.HMPREF9436_00937	0.0	957.0	COG3845@1|root,COG3845@2|Bacteria,1UYQA@1239|Firmicutes,24XN8@186801|Clostridia,3WSIS@541000|Ruminococcaceae	2|Bacteria	S	transport systems ATPase components	mglA	-	3.6.3.17	ko:K02056	-	M00221	-	-	ko00000,ko00002,ko01000,ko02000	3.A.1.2	-	-	ABC_tran
HACLHHAG_00426	718252.FP2_01310	5.87e-38	127.0	COG0636@1|root,COG0636@2|Bacteria,1V8SD@1239|Firmicutes,24QMQ@186801|Clostridia,3WKSD@541000|Ruminococcaceae	2|Bacteria	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpE	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600	-	ko:K02110	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	iHN637.CLJU_RS01165	ATP-synt_C
HACLHHAG_00475	718252.FP2_01700	0.0	1095.0	COG0504@1|root,COG0504@2|Bacteria,1TP34@1239|Firmicutes,2482E@186801|Clostridia,3WGE8@541000|Ruminococcaceae	2|Bacteria	F	Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen. Regulates intracellular CTP levels through interactions with the four ribonucleotide triphosphates	pyrG	GO:0005575,GO:0005623,GO:0005886,GO:0008150,GO:0016020,GO:0040007,GO:0044464,GO:0071944	6.3.4.2	ko:K01937	ko00240,ko01100,map00240,map01100	M00052	R00571,R00573	RC00010,RC00074	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS01075,iNJ661.Rv1699	CTP_synth_N,GATase
HACLHHAG_00489	718252.FP2_01850	1.97e-259	713.0	COG0206@1|root,COG0206@2|Bacteria,1TP6W@1239|Firmicutes,247Z5@186801|Clostridia,3WH3G@541000|Ruminococcaceae	2|Bacteria	D	Essential cell division protein that forms a contractile ring structure (Z ring) at the future cell division site. The regulation of the ring assembly controls the timing and the location of cell division. One of the functions of the FtsZ ring is to recruit other cell division proteins to the septum to produce a new cell wall between the dividing cells. Binds GTP and shows GTPase activity	ftsZ	GO:0000166,GO:0000287,GO:0000910,GO:0000921,GO:0000935,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006996,GO:0007010,GO:0007049,GO:0008150,GO:0009987,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0022402,GO:0022607,GO:0030428,GO:0031106,GO:0032153,GO:0032155,GO:0032185,GO:0032506,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034622,GO:0035639,GO:0036094,GO:0040007,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043933,GO:0044085,GO:0044424,GO:0044464,GO:0045787,GO:0046872,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051258,GO:0051301,GO:0051726,GO:0065003,GO:0065007,GO:0070925,GO:0071840,GO:0071944,GO:0090529,GO:0097159,GO:0097367,GO:1901265,GO:1901363	-	ko:K03531	ko04112,map04112	-	-	-	ko00000,ko00001,ko02048,ko03036,ko04812	-	-	-	FtsZ_C,Tubulin
HACLHHAG_00492	718252.FP2_01880	1.61e-48	154.0	COG4443@1|root,COG4443@2|Bacteria,1VEFE@1239|Firmicutes,24QV3@186801|Clostridia,3WKST@541000|Ruminococcaceae	2|Bacteria	S	Transcriptional Coactivator p15 (PC4)	XK26_06125	-	-	-	-	-	-	-	-	-	-	-	PC4
HACLHHAG_00498	718252.FP2_01980	0.0	877.0	COG2848@1|root,COG2848@2|Bacteria,1TQG8@1239|Firmicutes,247K4@186801|Clostridia,3WGZM@541000|Ruminococcaceae	2|Bacteria	S	UPF0210 protein	XK27_08635	-	-	ko:K09157	-	-	-	-	ko00000	-	-	-	DUF711
