query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
IDJJGBAN_00265	657322.FPR_29030	1.88e-116	333.0	COG2954@1|root,COG2954@2|Bacteria,1VJMJ@1239|Firmicutes,257RA@186801|Clostridia,3WJIX@541000|Ruminococcaceae	2|Bacteria	S	Psort location Cytoplasmic, score	-	GO:0003674,GO:0003824,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0050355	-	-	-	-	-	-	-	-	-	-	CHAD,CYTH
IDJJGBAN_00500	657322.FPR_26360	2.21e-169	473.0	COG4200@1|root,COG4200@2|Bacteria,1TSD5@1239|Firmicutes,24DU9@186801|Clostridia,3WJ80@541000|Ruminococcaceae	2|Bacteria	S	Psort location CytoplasmicMembrane, score	-	-	-	ko:K01992,ko:K19310,ko:K20460,ko:K20461	ko02010,map02010	M00254,M00747,M00813	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1,3.A.1.124.3,3.A.1.124.4,3.A.1.124.5,3.A.1.131.1	-	-	ABC2_membrane_4
IDJJGBAN_00769	657322.FPR_20790	1.06e-258	711.0	COG4603@1|root,COG4603@2|Bacteria,1TP1F@1239|Firmicutes,2494C@186801|Clostridia,3WHM5@541000|Ruminococcaceae	2|Bacteria	P	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
IDJJGBAN_01609	657322.FPR_01900	6.21e-266	727.0	COG1932@1|root,COG1932@2|Bacteria,1TP6Y@1239|Firmicutes,247SM@186801|Clostridia,3WGD1@541000|Ruminococcaceae	2|Bacteria	E	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	serC	GO:0003674,GO:0003824,GO:0004648,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006563,GO:0006564,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.6.1.52	ko:K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230	M00020,M00124	R04173,R05085	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
IDJJGBAN_01879	657322.FPR_17480	3.34e-304	832.0	COG0534@1|root,COG0534@2|Bacteria,1TNZN@1239|Firmicutes,247YX@186801|Clostridia,3WGKU@541000|Ruminococcaceae	2|Bacteria	V	MATE efflux family protein	dinF	-	-	-	-	-	-	-	-	-	-	-	MatE
IDJJGBAN_02059	657322.FPR_16830	0.0	2186.0	COG0458@1|root,COG0458@2|Bacteria,1TPID@1239|Firmicutes,2498I@186801|Clostridia,3WG9X@541000|Ruminococcaceae	2|Bacteria	F	Catalyzes the stereoinversion of LL-2,6- diaminoheptanedioate (L,L-DAP) to meso-diaminoheptanedioate (meso- DAP), a precursor of L-lysine and an essential component of the bacterial peptidoglycan	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,DAP_epimerase,MGS
IDJJGBAN_00171	657322.FPR_29970	2.51e-160	449.0	COG0125@1|root,COG0125@2|Bacteria,1V2D5@1239|Firmicutes,25CJJ@186801|Clostridia,3WIE4@541000|Ruminococcaceae	2|Bacteria	F	thymidylate kinase	tmk	GO:0000166,GO:0000287,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004798,GO:0005488,GO:0005515,GO:0005524,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006220,GO:0006221,GO:0006227,GO:0006233,GO:0006235,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009041,GO:0009058,GO:0009117,GO:0009123,GO:0009129,GO:0009132,GO:0009133,GO:0009138,GO:0009139,GO:0009141,GO:0009142,GO:0009147,GO:0009148,GO:0009161,GO:0009165,GO:0009173,GO:0009186,GO:0009189,GO:0009196,GO:0009197,GO:0009200,GO:0009202,GO:0009211,GO:0009212,GO:0009218,GO:0009219,GO:0009221,GO:0009259,GO:0009262,GO:0009263,GO:0009265,GO:0009394,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0017076,GO:0018130,GO:0019001,GO:0019205,GO:0019438,GO:0019637,GO:0019692,GO:0019693,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032561,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046044,GO:0046072,GO:0046075,GO:0046077,GO:0046385,GO:0046483,GO:0046872,GO:0046940,GO:0046983,GO:0050145,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:0097159,GO:0097367,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576	2.1.1.45,2.7.4.9,4.1.1.19	ko:K00560,ko:K00943,ko:K01585	ko00240,ko00330,ko00670,ko01100,ko01523,map00240,map00330,map00670,map01100,map01523	M00053,M00133	R00566,R02094,R02098,R02101	RC00002,RC00219,RC00299,RC00332	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS00680,iNJ661.Rv3247c	Thymidylate_kin
IDJJGBAN_00268	657322.FPR_29000	0.0	893.0	COG0174@1|root,COG0174@2|Bacteria,1TNZA@1239|Firmicutes,2489S@186801|Clostridia,3WGBE@541000|Ruminococcaceae	2|Bacteria	E	glutamine synthetase	glnA	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
IDJJGBAN_00664	657322.FPR_19750	3.19e-245	676.0	COG0628@1|root,COG0628@2|Bacteria,1TQBF@1239|Firmicutes,25CCK@186801|Clostridia,3WN27@541000|Ruminococcaceae	2|Bacteria	S	AI-2E family transporter	XK27_12525	-	-	-	-	-	-	-	-	-	-	-	AI-2E_transport
IDJJGBAN_00927	657322.FPR_24320	1.68e-177	494.0	COG0745@1|root,COG0745@2|Bacteria,1TPF7@1239|Firmicutes,24916@186801|Clostridia,3WSIK@541000|Ruminococcaceae	2|Bacteria	K	May play the central regulatory role in sporulation. It may be an element of the effector pathway responsible for the activation of sporulation genes in response to nutritional stress. Spo0A may act in concert with spo0H (a sigma factor) to control the expression of some genes that are critical to the sporulation process	spo0A	-	-	ko:K07699	ko02020,ko02024,map02020,map02024	M00485	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	Response_reg,Spo0A_C
IDJJGBAN_01043	748224.HMPREF9436_02515	2.47e-212	590.0	COG2385@1|root,COG2385@2|Bacteria	2|Bacteria	D	sporulation resulting in formation of a cellular spore	-	-	-	ko:K06381	-	-	-	-	ko00000	-	-	-	CinA,MoCF_biosynth,Sortase,SpoIID
IDJJGBAN_01044	657322.FPR_02830	0.0	1590.0	COG1216@1|root,COG1216@2|Bacteria,1TQU0@1239|Firmicutes,248HP@186801|Clostridia,3WHZS@541000|Ruminococcaceae	2|Bacteria	M	Glycosyltransferase, group 2 family protein	-	-	-	ko:K20444	-	-	-	-	ko00000,ko01000,ko01005,ko02000	4.D.1.3	GT2,GT4	-	Glycos_transf_2
IDJJGBAN_01049	748224.HMPREF9436_02509	3.76e-273	745.0	COG1088@1|root,COG1088@2|Bacteria,1TPWM@1239|Firmicutes,247NE@186801|Clostridia,3WGGW@541000|Ruminococcaceae	2|Bacteria	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS02615	GDP_Man_Dehyd
IDJJGBAN_01158	657322.FPR_05560	0.0	870.0	COG0168@1|root,COG0168@2|Bacteria,1TQ4S@1239|Firmicutes,247Q3@186801|Clostridia,3WGPB@541000|Ruminococcaceae	2|Bacteria	P	Psort location CytoplasmicMembrane, score 10.00	ktrB	-	-	ko:K03498	-	-	-	-	ko00000,ko02000	2.A.38.1,2.A.38.4	-	-	TrkH
IDJJGBAN_01552	657322.FPR_05820	9.93e-208	574.0	COG0191@1|root,COG0191@2|Bacteria,1TQ01@1239|Firmicutes,248B7@186801|Clostridia,3WGNI@541000|Ruminococcaceae	2|Bacteria	G	Fructose-1,6-bisphosphate aldolase, class II	fba	-	4.1.2.13,4.1.2.29	ko:K01624,ko:K03339	ko00010,ko00030,ko00051,ko00562,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00562,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01070,R01829,R02568,R05378	RC00438,RC00439,RC00603,RC00604,RC00721	ko00000,ko00001,ko00002,ko01000	-	-	-	F_bP_aldolase
IDJJGBAN_01608	657322.FPR_01890	1.01e-275	754.0	COG0111@1|root,COG0111@2|Bacteria,1V410@1239|Firmicutes,248H9@186801|Clostridia,3WGQB@541000|Ruminococcaceae	2|Bacteria	EH	D-isomer specific 2-hydroxyacid dehydrogenase	serA	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C
IDJJGBAN_01864	657322.FPR_17630	1.13e-70	213.0	COG0640@1|root,COG0640@2|Bacteria,1VA6G@1239|Firmicutes,24JCN@186801|Clostridia,3WK18@541000|Ruminococcaceae	2|Bacteria	K	regulatory protein, arsR	cadX	-	-	ko:K21903,ko:K22043	-	-	-	-	ko00000,ko03000	-	-	-	HTH_5
IDJJGBAN_01922	657322.FPR_12250	2.56e-252	690.0	COG0847@1|root,COG0847@2|Bacteria,1UK7S@1239|Firmicutes,25FPM@186801|Clostridia,3WSNQ@541000|Ruminococcaceae	2|Bacteria	L	Psort location Cytoplasmic, score	-	-	2.7.7.7,3.6.4.12	ko:K02342,ko:K03722	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	RNase_T
IDJJGBAN_02425	657322.FPR_09690	1.88e-152	429.0	COG1309@1|root,COG1309@2|Bacteria,1VJYD@1239|Firmicutes,24SNN@186801|Clostridia,3WP6U@541000|Ruminococcaceae	2|Bacteria	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
IDJJGBAN_02603	657322.FPR_07580	9.41e-155	434.0	COG0664@1|root,COG0664@2|Bacteria,1TSP9@1239|Firmicutes,24FRD@186801|Clostridia,3WIW5@541000|Ruminococcaceae	2|Bacteria	K	Cyclic nucleotide-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Crp_2,cNMP_binding
IDJJGBAN_02793	657322.FPR_13880	1.54e-87	257.0	COG0103@1|root,COG0103@2|Bacteria,1V3MQ@1239|Firmicutes,24H94@186801|Clostridia,3WIS1@541000|Ruminococcaceae	2|Bacteria	J	Belongs to the universal ribosomal protein uS9 family	rpsI	GO:0000462,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006139,GO:0006364,GO:0006396,GO:0006412,GO:0006518,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016070,GO:0016072,GO:0019538,GO:0022613,GO:0022626,GO:0022627,GO:0030490,GO:0032991,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0042254,GO:0042274,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02996	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S9
IDJJGBAN_00062	657322.FPR_31130	1.12e-216	598.0	COG1493@1|root,COG1493@2|Bacteria,1TP5Z@1239|Firmicutes,24999@186801|Clostridia,3WGB3@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the ATP- as well as the pyrophosphate- dependent phosphorylation of a specific serine residue in HPr, a phosphocarrier protein of the phosphoenolpyruvate-dependent sugar phosphotransferase system (PTS). HprK P also catalyzes the pyrophosphate-producing, inorganic phosphate-dependent dephosphorylation (phosphorolysis) of seryl-phosphorylated HPr (P- Ser-HPr). The two antagonistic activities of HprK P are regulated by several intracellular metabolites, which change their concentration in response to the absence or presence of rapidly metabolisable carbon sources (glucose, fructose, etc.) in the growth medium. Therefore, by controlling the phosphorylation state of HPr, HPrK P is a sensor enzyme that plays a major role in the regulation of carbon metabolism and sugar transport it mediates carbon catabolite repression (CCR), and regulates PTS-catalyzed carbohydrate uptake and inducer exclusion	hprK	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464	-	ko:K06023	-	-	-	-	ko00000,ko01000	-	-	-	Hpr_kinase_C,Hpr_kinase_N
IDJJGBAN_00070	657322.FPR_31040	0.0	1049.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,1TPG8@1239|Firmicutes,2487F@186801|Clostridia,3WGXK@541000|Ruminococcaceae	2|Bacteria	F	Catalyzes the synthesis of GMP from XMP	guaA	GO:0003674,GO:0003824,GO:0003921,GO:0003922,GO:0005488,GO:0005515,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006164,GO:0006177,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009163,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016874,GO:0016879,GO:0016884,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0030312,GO:0034404,GO:0034641,GO:0034654,GO:0040007,GO:0042278,GO:0042451,GO:0042455,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046128,GO:0046129,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0090407,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659	2.3.1.128,6.3.5.2	ko:K01951,ko:K03790	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002,ko03009	-	-	iJN746.PP_1032,iLJ478.TM1820,iSF_1195.SF2553,iSFxv_1172.SFxv_2808,iS_1188.S2725,iYL1228.KPN_02833	GATase,GMP_synt_C,NAD_synthase
IDJJGBAN_00334	657322.FPR_28350	1.09e-180	504.0	COG0351@1|root,COG0351@2|Bacteria,1TQ4A@1239|Firmicutes,2483H@186801|Clostridia,3WGHQ@541000|Ruminococcaceae	2|Bacteria	H	Phosphomethylpyrimidine kinase	thiD	-	2.5.1.3,2.7.1.49,2.7.4.7,4.1.99.17	ko:K00941,ko:K03147,ko:K14153	ko00730,ko01100,map00730,map01100	M00127	R03223,R03471,R03472,R04509,R10712	RC00002,RC00017,RC00224,RC03251,RC03252,RC03255,RC03397	ko00000,ko00001,ko00002,ko01000	-	-	iAF987.Gmet_2909	Phos_pyr_kin,TMP-TENI
IDJJGBAN_00338	657322.FPR_28300	3.59e-21	83.6	2EGRK@1|root,33AHS@2|Bacteria,1VK9R@1239|Firmicutes,24UM0@186801|Clostridia,3WMB3@541000|Ruminococcaceae	2|Bacteria	S	RSAM-modified six-cysteine peptide	scfA	-	-	-	-	-	-	-	-	-	-	-	SCIFF
IDJJGBAN_00394	657322.FPR_27760	2.34e-47	152.0	COG1188@1|root,COG1188@2|Bacteria,1VEI5@1239|Firmicutes,24QNF@186801|Clostridia,3WKNC@541000|Ruminococcaceae	2|Bacteria	J	S4 domain protein	yabO	GO:0008150,GO:0040007	-	-	-	-	-	-	-	-	-	-	DUF3558,S4
IDJJGBAN_00731	657322.FPR_20390	3.65e-291	795.0	COG0205@1|root,COG0205@2|Bacteria,1TRJQ@1239|Firmicutes,247IV@186801|Clostridia,3WHGE@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the phosphorylation of D-fructose 6-phosphate, the first committing step of glycolysis. Uses inorganic phosphate (PPi) as phosphoryl donor instead of ATP like common ATP-dependent phosphofructokinases (ATP-PFKs), which renders the reaction reversible, and can thus function both in glycolysis and gluconeogenesis. Consistently, PPi-PFK can replace the enzymes of both the forward (ATP-PFK) and reverse (fructose-bisphosphatase (FBPase)) reactions	pfkA	-	2.7.1.11,2.7.1.90	ko:K00850,ko:K21071	ko00010,ko00030,ko00051,ko00052,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04152,ko05230,map00010,map00030,map00051,map00052,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04152,map05230	M00001,M00345	R00756,R00764,R02073,R03236,R03237,R03238,R03239,R04779	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000,ko01009,ko03019	-	-	-	PFK
IDJJGBAN_00939	657322.FPR_24440	0.0	1063.0	COG1461@1|root,COG1461@2|Bacteria,1TQMX@1239|Firmicutes,247XI@186801|Clostridia,3WH9C@541000|Ruminococcaceae	2|Bacteria	S	DAK2 domain fusion protein YloV	yloV	-	-	ko:K07030	-	-	-	-	ko00000	-	-	-	Dak1_2,Dak2,DegV
IDJJGBAN_00942	657322.FPR_24470	0.0	926.0	COG0493@1|root,COG0493@2|Bacteria,1TQ1A@1239|Firmicutes,248EK@186801|Clostridia,3WGEA@541000|Ruminococcaceae	2|Bacteria	C	glutamate synthase	gltA	-	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230	-	R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000	-	-	-	Fer4_20,Pyr_redox_2
IDJJGBAN_00968	657322.FPR_24630	0.0	1220.0	COG0488@1|root,COG0488@2|Bacteria,1TPAX@1239|Firmicutes,247U6@186801|Clostridia,3WGHX@541000|Ruminococcaceae	2|Bacteria	S	ABC transporter	ydiF	-	-	ko:K06158	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
IDJJGBAN_01046	657322.FPR_02850	6.52e-217	598.0	COG1209@1|root,COG1209@2|Bacteria,1V301@1239|Firmicutes,247XE@186801|Clostridia,3WGQ3@541000|Ruminococcaceae	2|Bacteria	H	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rfbA	GO:0000271,GO:0000287,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005618,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0005996,GO:0006006,GO:0006139,GO:0006220,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0008879,GO:0009058,GO:0009059,GO:0009117,GO:0009141,GO:0009147,GO:0009200,GO:0009211,GO:0009219,GO:0009225,GO:0009226,GO:0009262,GO:0009394,GO:0009987,GO:0016020,GO:0016051,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019299,GO:0019300,GO:0019305,GO:0019318,GO:0019319,GO:0019438,GO:0019637,GO:0019692,GO:0030312,GO:0033692,GO:0034637,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043167,GO:0043169,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044283,GO:0044464,GO:0045226,GO:0046075,GO:0046364,GO:0046379,GO:0046383,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0071944,GO:0072527,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901576	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	iNJ661.Rv0334	NTP_transferase
IDJJGBAN_01047	657322.FPR_02860	2.06e-234	643.0	COG1091@1|root,COG1091@2|Bacteria,1TP71@1239|Firmicutes,247PG@186801|Clostridia,3WGZV@541000|Ruminococcaceae	2|Bacteria	M	Catalyzes the reduction of dTDP-6-deoxy-L-lyxo-4- hexulose to yield dTDP-L-rhamnose	rfbD	-	1.1.1.133	ko:K00067	ko00521,ko00523,ko01130,map00521,map00523,map01130	M00793	R02777	RC00182	ko00000,ko00001,ko00002,ko01000	-	-	-	RmlD_sub_bind
IDJJGBAN_01159	657322.FPR_05550	4.69e-302	822.0	COG2195@1|root,COG2195@2|Bacteria,1TP3A@1239|Firmicutes,248JJ@186801|Clostridia,3WH2H@541000|Ruminococcaceae	2|Bacteria	E	Cleaves the N-terminal amino acid of tripeptides	pepT	-	3.4.11.14,3.4.11.4	ko:K01258,ko:K01263	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	M20_dimer,Peptidase_M20,Peptidase_M42
IDJJGBAN_01731	657322.FPR_09120	0.0	865.0	COG0593@1|root,COG0593@2|Bacteria,1TPV7@1239|Firmicutes,2490S@186801|Clostridia,3WGJH@541000|Ruminococcaceae	2|Bacteria	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	GO:0003674,GO:0003676,GO:0003677,GO:0003688,GO:0003690,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006270,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0034641,GO:0034645,GO:0043170,GO:0043565,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1901576,GO:1990837	-	ko:K02313	ko02020,ko04112,map02020,map04112	-	-	-	ko00000,ko00001,ko03032,ko03036	-	-	-	Bac_DnaA,Bac_DnaA_C,DnaA_N
IDJJGBAN_01860	657322.FPR_17670	1.54e-270	740.0	COG0012@1|root,COG0012@2|Bacteria,1TPRK@1239|Firmicutes,2482Z@186801|Clostridia,3WG9I@541000|Ruminococcaceae	2|Bacteria	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0044424,GO:0044464	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
IDJJGBAN_01861	657322.FPR_17660	2.03e-152	429.0	COG0775@1|root,COG0775@2|Bacteria,1U7WK@1239|Firmicutes,247U5@186801|Clostridia,3WI24@541000|Ruminococcaceae	2|Bacteria	E	Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively	mtnN	-	3.2.2.9	ko:K01243	ko00270,ko01100,ko01230,map00270,map01100,map01230	M00034,M00609	R00194,R01401	RC00063,RC00318	ko00000,ko00001,ko00002,ko01000	-	-	-	PNP_UDP_1
IDJJGBAN_01862	657322.FPR_17650	0.0	1164.0	COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,248EH@186801|Clostridia,3WG9Y@541000|Ruminococcaceae	2|Bacteria	P	Psort location CytoplasmicMembrane, score	cadA	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	3.6.3.3,3.6.3.5	ko:K01534	-	-	-	-	ko00000,ko01000	3.A.3.6	-	-	E1-E2_ATPase,HMA,Hydrolase
IDJJGBAN_02064	718252.FP2_15390	8.82e-207	572.0	COG0284@1|root,COG0284@2|Bacteria,1TQ7P@1239|Firmicutes,247SZ@186801|Clostridia,3WH6X@541000|Ruminococcaceae	2|Bacteria	F	Belongs to the OMP decarboxylase family. Type 2 subfamily	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0046112,GO:0046390,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	2.4.2.10,4.1.1.23	ko:K01591,ko:K13421	ko00240,ko00983,ko01100,map00240,map00983,map01100	M00051	R00965,R01870,R08231	RC00063,RC00409,RC00611	ko00000,ko00001,ko00002,ko01000	-	-	iHN637.CLJU_RS17585	OMPdecase
